query,score,value,eps,min_samples,bias
in contact with,ndcg,0.29342010818232267,0.1,8,us
in contact with,map,0.5454545454545454,0.1,8,ru
in contact with,ndcg,0.29342010818232267,0.1,8,ru
in contact with,map,0.2970111048371918,0.5,2,False
in contact with,ndcg,0.5548001127718049,0.5,2,False
in contact with,map,0.2386128364389234,0.5,2,us
in contact with,ndcg,0.5686058908812941,0.5,2,us
in contact with,map,0.15787037037037038,0.5,2,ru
in contact with,ndcg,0.6551027210741441,0.5,2,ru
in contact with,map,0.36163742690058476,0.5,5,False
in contact with,ndcg,0.5748165234812334,0.5,5,False
in contact with,map,0.42507122507122513,0.5,5,us
in contact with,ndcg,0.4221623642473061,0.5,5,us
in contact with,map,0.29108309990662934,0.5,5,ru
in contact with,ndcg,0.532978693717624,0.5,5,ru
in contact with,map,0.43253968253968256,0.5,8,False
in contact with,ndcg,0.39091681989640864,0.5,8,False
in contact with,map,0.4476911976911977,0.5,8,us
in contact with,ndcg,0.34933613242859646,0.5,8,us
in contact with,map,0.39087301587301587,0.5,8,ru
in contact with,ndcg,0.39591250350243423,0.5,8,ru
in contact with,map,0.2940481418742288,0.9,2,False
in contact with,ndcg,0.5897323910771832,0.9,2,False
in contact with,map,0.23027950310559006,0.9,2,us
in contact with,ndcg,0.5687828222183104,0.9,2,us
in contact with,map,0.1598539899051408,0.9,2,ru
in contact with,ndcg,0.6865598916248232,0.9,2,ru
in contact with,map,0.3950501253132832,0.9,5,False
in contact with,ndcg,0.5416772510944879,0.9,5,False
in contact with,map,0.38055555555555554,0.9,5,us
in contact with,ndcg,0.45851126445817725,0.9,5,us
in contact with,map,0.28553391053391053,0.9,5,ru
in contact with,ndcg,0.5754138934873005,0.9,5,ru
in contact with,map,0.42546897546897544,0.9,8,False
in contact with,ndcg,0.4025451011213123,0.9,8,False
in contact with,map,0.3964285714285714,0.9,8,us
in contact with,ndcg,0.45851126445817725,0.9,8,us
in contact with,map,0.3043992557150452,0.9,8,ru
in contact with,ndcg,0.5059257743997351,0.9,8,ru
Program Guide,map,0.6193381180223286,0.1,2,False
Program Guide,ndcg,0.700335259050315,0.1,2,False
Program Guide,map,0.38145817417876243,0.1,2,us
Program Guide,ndcg,0.8653559005978306,0.1,2,us
Program Guide,map,0.47412055780476836,0.1,2,ru
Program Guide,ndcg,0.798177276734948,0.1,2,ru
Program Guide,map,0.5331975867269985,0.1,5,False
Program Guide,ndcg,0.7307692307692307,0.1,5,False
Program Guide,map,0.5331975867269985,0.1,5,us
Program Guide,ndcg,0.7307692307692307,0.1,5,us
Program Guide,map,0.5331975867269985,0.1,5,ru
Program Guide,ndcg,0.7307692307692307,0.1,5,ru
Program Guide,map,0.5,0.1,8,False
Program Guide,ndcg,0.75,0.1,8,False
Program Guide,map,0.5,0.1,8,us
Program Guide,ndcg,0.75,0.1,8,us
Program Guide,map,0.5,0.1,8,ru
Program Guide,ndcg,0.75,0.1,8,ru
Program Guide,map,0.6008765795607901,0.5,2,False
Program Guide,ndcg,0.7037076833817879,0.5,2,False
Program Guide,map,0.3881897759103641,0.5,2,us
Program Guide,ndcg,0.8553073127120231,0.5,2,us
Program Guide,map,0.4971158958001063,0.5,2,ru
Program Guide,ndcg,0.7836439041550727,0.5,2,ru
Program Guide,map,0.5654029793735675,0.5,5,False
Program Guide,ndcg,0.7047043473864549,0.5,5,False
Program Guide,map,0.5463477698771816,0.5,5,us
Program Guide,ndcg,0.7394199583548435,0.5,5,us
Program Guide,map,0.5654029793735675,0.5,5,ru
Program Guide,ndcg,0.7047043473864549,0.5,5,ru
Program Guide,map,0.5250811688311688,0.5,8,False
Program Guide,ndcg,0.75,0.5,8,False
Program Guide,map,0.5250811688311688,0.5,8,us
Program Guide,ndcg,0.75,0.5,8,us
Program Guide,map,0.5250811688311688,0.5,8,ru
Program Guide,ndcg,0.75,0.5,8,ru
Program Guide,map,0.5842099128941235,0.9,2,False
Program Guide,ndcg,0.7081912069027368,0.9,2,False
Program Guide,map,0.3828478955684838,0.9,2,us
Program Guide,ndcg,0.8568958119532173,0.9,2,us
Program Guide,map,0.4642154628996734,0.9,2,ru
Program Guide,ndcg,0.8026605516897561,0.9,2,ru
Program Guide,map,0.529786003470214,0.9,5,False
Program Guide,ndcg,0.7381032407271249,0.9,5,False
Program Guide,map,0.5180610617452722,0.9,5,us
Program Guide,ndcg,0.7712303524543194,0.9,5,us
Program Guide,map,0.5252208953756942,0.9,5,ru
Program Guide,ndcg,0.7381032407271249,0.9,5,ru
Program Guide,map,0.49109391124871005,0.9,8,False
Program Guide,ndcg,0.75,0.9,8,False
Program Guide,map,0.49109391124871005,0.9,8,us
Program Guide,ndcg,0.75,0.9,8,us
Program Guide,map,0.49109391124871005,0.9,8,ru
Program Guide,ndcg,0.75,0.9,8,ru
ozone,map,0.24368108082393797,0.1,2,False
ozone,ndcg,0.5230375250452711,0.1,2,False
ozone,map,0.25871111290365945,0.1,2,us
ozone,ndcg,0.514103957752315,0.1,2,us
ozone,map,0.18768173936241164,0.1,2,ru
ozone,ndcg,0.7715852166300126,0.1,2,ru
ozone,map,0.22311692353709162,0.1,5,False
ozone,ndcg,0.4529917927803608,0.1,5,False
ozone,map,0.22311692353709162,0.1,5,us
ozone,ndcg,0.4529917927803608,0.1,5,us
ozone,map,0.19694549756661558,0.1,5,ru
ozone,ndcg,0.5332948833186975,0.1,5,ru
ozone,map,0.19694549756661558,0.1,8,False
ozone,ndcg,0.5332948833186975,0.1,8,False
ozone,map,0.19694549756661558,0.1,8,us
ozone,ndcg,0.5332948833186975,0.1,8,us
ozone,map,0.19694549756661558,0.1,8,ru
ozone,ndcg,0.5332948833186975,0.1,8,ru
ozone,map,0.23780961102389672,0.5,2,False
ozone,ndcg,0.4964253896683472,0.5,2,False
ozone,map,0.25294168391994476,0.5,2,us
ozone,ndcg,0.5100471706409998,0.5,2,us
ozone,map,0.18887221555288786,0.5,2,ru
ozone,ndcg,0.7586265540105972,0.5,2,ru
ozone,map,0.2048486715669378,0.5,5,False
ozone,ndcg,0.5232387211401642,0.5,5,False
ozone,map,0.22230993407463998,0.5,5,us
ozone,ndcg,0.44987949774729186,0.5,5,us
ozone,map,0.18537226484796818,0.5,5,ru
ozone,ndcg,0.5765350089931864,0.5,5,ru
ozone,map,0.19694549756661558,0.5,8,False
ozone,ndcg,0.5332948833186975,0.5,8,False
ozone,map,0.19694549756661558,0.5,8,us
ozone,ndcg,0.5332948833186975,0.5,8,us
ozone,map,0.19694549756661558,0.5,8,ru
ozone,ndcg,0.5332948833186975,0.5,8,ru
ozone,map,0.2469049158124788,0.9,2,False
ozone,ndcg,0.49642538966834726,0.9,2,False
ozone,map,0.2966993151775761,0.9,2,us
ozone,ndcg,0.40807219341029827,0.9,2,us
ozone,map,0.1901662114121011,0.9,2,ru
ozone,ndcg,0.7973310783085996,0.9,2,ru
ozone,map,0.22311692353709162,0.9,5,False
ozone,ndcg,0.4529917927803608,0.9,5,False
ozone,map,0.23895159073730501,0.9,5,us
ozone,ndcg,0.44427634505651664,0.9,5,us
ozone,map,0.18860990268312924,0.9,5,ru
ozone,ndcg,0.5987094324160013,0.9,5,ru
ozone,map,0.19694549756661558,0.9,8,False
ozone,ndcg,0.5332948833186975,0.9,8,False
ozone,map,0.21688837478311165,0.9,8,us
ozone,ndcg,0.5987094324160013,0.9,8,us
ozone,map,0.18860990268312924,0.9,8,ru
ozone,ndcg,0.5987094324160013,0.9,8,ru
Weather tomorrow,map,0.6400247985752188,0.1,2,False
Weather tomorrow,ndcg,0.9118330957791417,0.1,2,False
Weather tomorrow,map,0.6400247985752188,0.1,2,us
Weather tomorrow,ndcg,0.9118330957791417,0.1,2,us
Weather tomorrow,map,0.7777777777777778,0.1,2,ru
Weather tomorrow,ndcg,0.2795388586566494,0.1,2,ru
Weather tomorrow,map,0.6557492398668869,0.1,5,False
Weather tomorrow,ndcg,0.6371307752498958,0.1,5,False
Weather tomorrow,map,0.6557492398668869,0.1,5,us
Weather tomorrow,ndcg,0.6371307752498958,0.1,5,us
Weather tomorrow,map,0.7777777777777778,0.1,5,ru
Weather tomorrow,ndcg,0.2795388586566494,0.1,5,ru
Weather tomorrow,map,0.7103936727735355,0.1,8,False
Weather tomorrow,ndcg,0.39723943072260703,0.1,8,False
Weather tomorrow,map,0.7103936727735355,0.1,8,us
Weather tomorrow,ndcg,0.39723943072260703,0.1,8,us
Weather tomorrow,map,0.7777777777777778,0.1,8,ru
Weather tomorrow,ndcg,0.2795388586566494,0.1,8,ru
Weather tomorrow,map,0.6352995549957745,0.5,2,False
Weather tomorrow,ndcg,0.9492642073830181,0.5,2,False
Weather tomorrow,map,0.6352995549957745,0.5,2,us
Weather tomorrow,ndcg,0.9492642073830181,0.5,2,us
Weather tomorrow,map,0.7777777777777778,0.5,2,ru
Weather tomorrow,ndcg,0.2795388586566494,0.5,2,ru
Weather tomorrow,map,0.6318924129761005,0.5,5,False
Weather tomorrow,ndcg,0.7622771865357186,0.5,5,False
Weather tomorrow,map,0.6318924129761005,0.5,5,us
Weather tomorrow,ndcg,0.7622771865357186,0.5,5,us
Weather tomorrow,map,0.7777777777777778,0.5,5,ru
Weather tomorrow,ndcg,0.2795388586566494,0.5,5,ru
Weather tomorrow,map,0.6361932724848326,0.5,8,False
Weather tomorrow,ndcg,0.7291729049521745,0.5,8,False
Weather tomorrow,map,0.6361932724848326,0.5,8,us
Weather tomorrow,ndcg,0.7291729049521745,0.5,8,us
Weather tomorrow,map,0.7777777777777778,0.5,8,ru
Weather tomorrow,ndcg,0.2795388586566494,0.5,8,ru
Weather tomorrow,map,0.6479628176590372,0.9,2,False
Weather tomorrow,ndcg,0.9118330957791417,0.9,2,False
Weather tomorrow,map,0.6479628176590372,0.9,2,us
Weather tomorrow,ndcg,0.9118330957791417,0.9,2,us
Weather tomorrow,map,0.7777777777777778,0.9,2,ru
Weather tomorrow,ndcg,0.2795388586566494,0.9,2,ru
Weather tomorrow,map,0.6441046887996101,0.9,5,False
Weather tomorrow,ndcg,0.7742915734008711,0.9,5,False
Weather tomorrow,map,0.6441046887996101,0.9,5,us
Weather tomorrow,ndcg,0.7742915734008711,0.9,5,us
Weather tomorrow,map,0.7777777777777778,0.9,5,ru
Weather tomorrow,ndcg,0.2795388586566494,0.9,5,ru
Weather tomorrow,map,0.647784126386611,0.9,8,False
Weather tomorrow,ndcg,0.7150733614991065,0.9,8,False
Weather tomorrow,map,0.647784126386611,0.9,8,us
Weather tomorrow,ndcg,0.7150733614991065,0.9,8,us
Weather tomorrow,map,0.7777777777777778,0.9,8,ru
Weather tomorrow,ndcg,0.2795388586566494,0.9,8,ru
Sberbank,map,0.15555555555555556,0.1,2,False
Sberbank,ndcg,0.6684038266128355,0.1,2,False
Sberbank,map,0.15555555555555556,0.1,2,us
Sberbank,ndcg,0.6684038266128355,0.1,2,us
Sberbank,map,0.1111111111111111,0.1,2,ru
Sberbank,ndcg,0.656138234687891,0.1,2,ru
Sberbank,map,0.12916666666666665,0.1,5,False
Sberbank,ndcg,0.7376866319370173,0.1,5,False
Sberbank,map,0.12916666666666665,0.1,5,us
Sberbank,ndcg,0.7376866319370173,0.1,5,us
Sberbank,map,0.1111111111111111,0.1,5,ru
Sberbank,ndcg,0.656138234687891,0.1,5,ru
Sberbank,map,0.12916666666666665,0.1,8,False
Sberbank,ndcg,0.7376866319370173,0.1,8,False
Sberbank,map,0.12916666666666665,0.1,8,us
Sberbank,ndcg,0.7376866319370173,0.1,8,us
Sberbank,map,0.1111111111111111,0.1,8,ru
Sberbank,ndcg,0.656138234687891,0.1,8,ru
Sberbank,map,0.15555555555555556,0.5,2,False
Sberbank,ndcg,0.5987294198731657,0.5,2,False
Sberbank,map,0.15555555555555556,0.5,2,us
Sberbank,ndcg,0.5987294198731657,0.5,2,us
Sberbank,map,0.1111111111111111,0.5,2,ru
Sberbank,ndcg,0.656138234687891,0.5,2,ru
Sberbank,map,0.12916666666666665,0.5,5,False
Sberbank,ndcg,0.7376866319370173,0.5,5,False
Sberbank,map,0.12916666666666665,0.5,5,us
Sberbank,ndcg,0.7376866319370173,0.5,5,us
Sberbank,map,0.1111111111111111,0.5,5,ru
Sberbank,ndcg,0.656138234687891,0.5,5,ru
Sberbank,map,0.12916666666666665,0.5,8,False
Sberbank,ndcg,0.7376866319370173,0.5,8,False
Sberbank,map,0.12916666666666665,0.5,8,us
Sberbank,ndcg,0.7376866319370173,0.5,8,us
Sberbank,map,0.1111111111111111,0.5,8,ru
Sberbank,ndcg,0.656138234687891,0.5,8,ru
Sberbank,map,0.18055555555555555,0.9,2,False
Sberbank,ndcg,0.6343641482758845,0.9,2,False
Sberbank,map,0.18055555555555555,0.9,2,us
Sberbank,ndcg,0.6343641482758845,0.9,2,us
Sberbank,map,0.1111111111111111,0.9,2,ru
Sberbank,ndcg,0.656138234687891,0.9,2,ru
Sberbank,map,0.15476190476190477,0.9,5,False
Sberbank,ndcg,0.6831564444372149,0.9,5,False
Sberbank,map,0.15476190476190477,0.9,5,us
Sberbank,ndcg,0.6831564444372149,0.9,5,us
Sberbank,map,0.1111111111111111,0.9,5,ru
Sberbank,ndcg,0.656138234687891,0.9,5,ru
Sberbank,map,0.12916666666666665,0.9,8,False
Sberbank,ndcg,0.7376866319370173,0.9,8,False
Sberbank,map,0.12916666666666665,0.9,8,us
Sberbank,ndcg,0.7376866319370173,0.9,8,us
Sberbank,map,0.1111111111111111,0.9,8,ru
Sberbank,ndcg,0.656138234687891,0.9,8,ru
